"country"	"country_code"	"age"	"1950-1955"	"1955-1960"	"1960-1965"	"1965-1970"	"1970-1975"	"1975-1980"	"1980-1985"	"1985-1990"	"1990-1995"	"1995-2000"	"2000-2005"	"2005-2010"	"2010-2015"	"2015-2020"	"2020-2025"	"2025-2030"	"2030-2035"	"2035-2040"	"2040-2045"	"2045-2050"
"Uganda"	800	" 50"	0.021491727	0.019732848	0.017976734	0.016511815	0.015139605	0.015110535	0.015210984	0.015037149	0.018260216	0.023994313	0.023614165	0.017986444	0.015167067	0.013749544	0.012899937	0.011899924	0.011069425	0.010419816	0.009898859	0.009376876
"Uganda"	800	" 55"	0.028238788	0.026033607	0.023805681	0.021973543	0.020299048	0.020227374	0.020352664	0.019333664	0.019804837	0.022279547	0.022494152	0.019608293	0.017719835	0.016667283	0.015957768	0.015049157	0.014206395	0.013390771	0.012701834	0.012070342
"Uganda"	800	" 60"	0.040858177	0.037785219	0.034693309	0.032187041	0.029916319	0.029817082	0.029968327	0.02830129	0.027705425	0.028435617	0.028347946	0.026391407	0.024696641	0.023655025	0.022836168	0.021825512	0.020813	0.019736505	0.018767165	0.017898357
"Uganda"	800	" 65"	0.064256432	0.059570421	0.054944249	0.051276166	0.047934603	0.047746655	0.047969847	0.045535002	0.044706805	0.044981723	0.0446966	0.041882318	0.039435226	0.037914451	0.036692259	0.035208084	0.033676144	0.03210741	0.030714481	0.029476303
"Uganda"	800	" 70"	0.099559321	0.092608023	0.085869747	0.080651845	0.075868542	0.075503515	0.075823695	0.07236979	0.071298676	0.070417792	0.069772828	0.065808568	0.062351107	0.060181574	0.058395356	0.056266576	0.05399249	0.051765603	0.049824912	0.048122165
"Uganda"	800	" 75"	0.150947702	0.141037782	0.131594796	0.12446579	0.117883304	0.117164829	0.117605906	0.112905005	0.11169512	0.108528223	0.107300246	0.101865128	0.097116753	0.094119339	0.091586437	0.088632817	0.085348769	0.082302075	0.079713562	0.077489264
"Uganda"	800	" 80"	0.222105569	0.2087206	0.196166131	0.186945797	0.178362922	0.176959776	0.177534658	0.171487496	0.170495114	0.163538911	0.161491727	0.154282613	0.14798634	0.144018972	0.140574797	0.136659271	0.132095903	0.128134444	0.124885687	0.122188843
"Uganda"	800	" 85"	0.314406538	0.297523244	0.281915935	0.270798276	0.260357618	0.257710553	0.2584088	0.251173933	0.251181742	0.238973012	0.235992078	0.226774297	0.21874768	0.21377157	0.209338942	0.204447337	0.198419889	0.193604016	0.189849342	0.186915722
"Uganda"	800	" 90"	0.424915649	0.40527503	0.387361613	0.375034646	0.363349863	0.358646365	0.35942744	0.351492162	0.353820742	0.335785377	0.332102602	0.320719031	0.31086257	0.304991852	0.299654172	0.293965021	0.286476751	0.281088299	0.277188124	0.27447417
"Uganda"	800	" 95"	0.545434496	0.524561014	0.505759256	0.493323256	0.481417596	0.473687521	0.474487292	0.4665907	0.472988136	0.450440717	0.446860793	0.433169197	0.421397887	0.414883285	0.408910213	0.402792205	0.394090245	0.38860012	0.385046594	0.383138046
"Uganda"	800	"100+"	0.85740387	0.825055971	0.79804453	0.781443823	0.765871661	0.763026731	0.76514654	0.755112864	0.76345495	0.733309766	0.733667516	0.715165995	0.698001027	0.688920049	0.680962302	0.673928293	0.663378375	0.657349785	0.653725461	0.652627157
"Ukraine"	804	"  0"							0.023543853	0.020801782	0.019869604	0.019869604	0.015887016	0.014264174	0.012819605	0.011756344	0.010807165	0.009940984	0.009157445	0.008476534	0.007826872	0.007238759
"Ukraine"	804	"  1"							0.001451426	0.001255854	0.00112109	0.001115451	0.000980617	0.000912047	0.000861662	0.000861259	0.000796513	0.000773271	0.00075469	0.000728624	0.000683912	0.000624405
"Ukraine"	804	"  5"							0.000694075	0.000620621	0.000596792	0.00053519	0.000471466	0.000429772	0.000379407	0.000335056	0.000306482	0.000279183	0.000255785	0.000235272	0.000214915	0.000191827
"Ukraine"	804	" 10"							0.000590484	0.000531732	0.000605368	0.000512039	0.000462974	0.000406332	0.00034995	0.000321715	0.000269285	0.000232445	0.000204594	0.000180759	0.000160519	0.000140025
"Ukraine"	804	" 15"							0.001155769	0.001044066	0.001316551	0.001299898	0.001114333	0.000931598	0.000803226	0.000710399	0.00061898	0.000523446	0.000457289	0.000406429	0.000361881	0.000316636
"Ukraine"	804	" 20"							0.002020881	0.001779308	0.002292045	0.002537565	0.002372825	0.002108711	0.001665165	0.001429371	0.001247136	0.001082702	0.000945387	0.000839167	0.000739913	0.000642791
"Ukraine"	804	" 25"							0.002782293	0.002295569	0.003047941	0.003599188	0.003761029	0.003878484	0.003079324	0.002439796	0.002138413	0.001900933	0.001697119	0.001521472	0.001339252	0.001155983
"Ukraine"	804	" 30"							0.00374823	0.002883778	0.004032426	0.00488928	0.005275618	0.00590539	0.005235495	0.003978431	0.003391981	0.003059584	0.002782516	0.002536365	0.002247548	0.00194361
"Ukraine"	804	" 35"							0.005412099	0.003976451	0.005649394	0.006924579	0.007308713	0.007973049	0.007692224	0.0061589	0.005109183	0.004557529	0.004195315	0.003858967	0.003467211	0.003024989
"Ukraine"	804	" 40"							0.007647977	0.005947969	0.008128814	0.009968799	0.010313677	0.010466726	0.010226013	0.008747722	0.007371518	0.006443265	0.005888555	0.005442728	0.004925979	0.004360494
"Ukraine"	804	" 45"							0.01050868	0.008933221	0.011713843	0.014211623	0.014623303	0.013939931	0.013276182	0.011857991	0.010338652	0.009103991	0.008239821	0.007600383	0.006984672	0.006276408
"Ukraine"	804	" 50"							0.014716061	0.013049043	0.016636107	0.019801889	0.020160479	0.018624288	0.017298312	0.015830144	0.014236904	0.01281782	0.011703946	0.010771051	0.010010043	0.009223478
"Ukraine"	804	" 55"							0.020753728	0.01908674	0.02332363	0.027014296	0.027180388	0.024958539	0.023083985	0.02141901	0.01978625	0.018234937	0.016924068	0.015760724	0.014734059	0.013841057
"Ukraine"	804	" 60"							0.030195928	0.028598502	0.03357277	0.037849735	0.037750456	0.034810618	0.032573032	0.030469927	0.028613793	0.026758509	0.025137243	0.023705859	0.022347754	0.021150612
"Ukraine"	804	" 65"							0.046009646	0.044163264	0.050641092	0.055831038	0.054915237	0.051007152	0.048163449	0.045424628	0.04293858	0.040397956	0.03822931	0.036297158	0.034459461	0.032830815
"Ukraine"	804	" 70"							0.069440354	0.06753698	0.075649323	0.081592877	0.079193822	0.074100779	0.070616979	0.067156597	0.063909635	0.060501966	0.057680236	0.055143625	0.052727029	0.050576274
"Ukraine"	804	" 75"							0.103365076	0.101811792	0.111446671	0.117697271	0.112837651	0.106364451	0.102309158	0.098110811	0.094010269	0.089563018	0.086024613	0.082817861	0.079761026	0.077035582
"Ukraine"	804	" 80"							0.150908744	0.150391547	0.161047998	0.1667936	0.15818003	0.150199352	0.145810976	0.140985472	0.136031568	0.130428464	0.126202365	0.122350172	0.118681177	0.115420487
"Ukraine"	804	" 85"							0.21466343	0.216123498	0.226851611	0.230960691	0.217101066	0.20759934	0.203342325	0.198179123	0.192526277	0.185766686	0.18102572	0.176702509	0.172595621	0.168995686
"Ukraine"	804	" 90"							0.29544898	0.299891482	0.30945885	0.310749234	0.29023992	0.2793335	0.275899486	0.270872437	0.264864321	0.257106566	0.252183047	0.247744282	0.243545021	0.239997642
"Ukraine"	804	" 95"							0.391007265	0.39913346	0.406481143	0.404213413	0.376168197	0.364062112	0.362272175	0.357959772	0.35209512	0.343642856	0.338966005	0.334904029	0.3310737	0.32812694
"Ukraine"	804	"100+"							0.648672972	0.660135078	0.666295235	0.66374771	0.629285409	0.616411091	0.617015999	0.614239795	0.609474608	0.601334666	0.597405733	0.594437711	0.591264311	0.589610903
"United Arab Emirates"	784	"  0"								0.027934564	0.018376799	0.01146224	0.009918583	0.008997816	0.008386146	0.007891804	0.007444528	0.007030025	0.0066381	0.006274777	0.005954156	0.005651911
"United Arab Emirates"	784	"  1"								0.001268889	0.000655357	0.000312778	0.000257942	0.000237502	0.000223982	0.000213026	0.000202846	0.000193187	0.000184296	0.000176172	0.000168817	0.000161469
"United Arab Emirates"	784	"  5"								0.000630516	0.000356654	0.000197255	0.000163991	0.000145492	0.000133048	0.000123616	0.000115374	0.000107686	0.000100347	9.35554e-05	8.84656e-05	8.36136e-05
"United Arab Emirates"	784	" 10"								0.000511811	0.000326187	0.000202997	0.00016971	0.000145975	0.000130023	0.00011835	0.000108382	9.9087e-05	9.0223e-05	8.20449e-05	7.64681e-05	7.1159e-05
"United Arab Emirates"	784	" 15"								0.000901524	0.000590159	0.000380037	0.000318044	0.000270936	0.000239287	0.000216934	0.000198308	0.000180943	0.000164383	0.00014909	0.000138298	0.000128024
"United Arab Emirates"	784	" 20"								0.001242321	0.000811796	0.000521506	0.000445669	0.000393119	0.00035778	0.000331317	0.000308364	0.000286965	0.000266538	0.000247609	0.000232781	0.000218653
"United Arab Emirates"	784	" 25"								0.001311826	0.000838885	0.000526276	0.00046065	0.000424467	0.000400069	0.000380217	0.000362105	0.000345216	0.000329051	0.000313999	0.000300584	0.000287786
"United Arab Emirates"	784	" 30"								0.001442245	0.000916175	0.000570423	0.000505485	0.00047521	0.000454744	0.000437425	0.000421274	0.000406212	0.00039176	0.000378266	0.000365498	0.000353301
"United Arab Emirates"	784	" 35"								0.001882061	0.001220935	0.000777561	0.000693867	0.000654619	0.000628073	0.000605466	0.000584312	0.000564586	0.000545648	0.000527955	0.000511046	0.00049489
"United Arab Emirates"	784	" 40"								0.002846011	0.001951307	0.001322798	0.001187143	0.001110109	0.001058088	0.001014438	0.000973923	0.000936148	0.000899938	0.00086615	0.000834561	0.000804404
"United Arab Emirates"	784	" 45"								0.004643125	0.003394778	0.002472697	0.002227702	0.002056448	0.001941029	0.001846142	0.00175908	0.00167793	0.001600281	0.00152795	0.001462361	0.001399814
"United Arab Emirates"	784	" 50"								0.007690608	0.005963524	0.004644387	0.004199922	0.003835354	0.003590073	0.003391817	0.0032117	0.003043901	0.002883558	0.002734429	0.00260269	0.002477168
"United Arab Emirates"	784	" 55"								0.012621314	0.010246187	0.008405373	0.007636699	0.006939108	0.006470592	0.006094189	0.005753527	0.005436417	0.00513374	0.00485254	0.004606602	0.004372452
"United Arab Emirates"	784	" 60"								0.020448448	0.017393076	0.014708144	0.013430404	0.012214213	0.011401648	0.010743482	0.010146323	0.009592371	0.009065561	0.008577488	0.008144251	0.007733173
"United Arab Emirates"	784	" 65"								0.03318114	0.029867635	0.025569978	0.023388511	0.021272545	0.019874277	0.01872605	0.017681322	0.016719453	0.015812208	0.014977129	0.014215731	0.013498799
"United Arab Emirates"	784	" 70"								0.053329648	0.050739418	0.04401836	0.040361977	0.036743275	0.034374738	0.032401336	0.030599454	0.028951421	0.0274086	0.025997024	0.024674332	0.0234375
"United Arab Emirates"	784	" 75"								0.084453035	0.08469578	0.07455145	0.068606446	0.062591505	0.058683482	0.055375576	0.052340857	0.049579745	0.047011256	0.044673365	0.042419982	0.040325131
"United Arab Emirates"	784	" 80"								0.130816026	0.137559626	0.123030914	0.113816815	0.104261422	0.098079452	0.09275318	0.087834812	0.083374366	0.079244184	0.075499158	0.071781016	0.068338961
"United Arab Emirates"	784	" 85"								0.196386889	0.214691755	0.195335994	0.182023101	0.167832119	0.15865479	0.15058652	0.143070095	0.136257974	0.129964721	0.124269839	0.118434571	0.113043337
"United Arab Emirates"	784	" 90"								0.2828931	0.317786344	0.294223284	0.276702522	0.257468162	0.244986147	0.23376072	0.223185703	0.213581213	0.204705974	0.196675078	0.18816266	0.180293284
"United Arab Emirates"	784	" 95"								0.387537438	0.441369896	0.415428567	0.394827556	0.371534489	0.356317361	0.342288889	0.328901678	0.31668807	0.305373492	0.295120078	0.283850501	0.273400738
"United Arab Emirates"	784	"100+"								0.647236337	0.72577131	0.691512774	0.667223651	0.641784265	0.626163956	0.612104239	0.59910962	0.587661382	0.57744156	0.568440376	0.558590879	0.549727412
"United Kingdom"	826	"  0"									0.00944021	0.006451854	0.005525603	0.00491771	0.004584765	0.004301417	0.004052475	0.003809689	0.003597215	0.003395895	0.00319968	0.003003536
"United Kingdom"	826	"  1"									0.000554917	0.00030316	0.000303636	0.000311251	0.000314669	0.000300751	0.00028484	0.000275474	0.000265367	0.000254011	0.000241658	0.000226549
"United Kingdom"	826	"  5"									0.000281714	0.000158631	0.000132252	0.000113192	0.000104439	9.51291e-05	8.55305e-05	7.64144e-05	7.08944e-05	6.51496e-05	5.92214e-05	5.31389e-05
"United Kingdom"	826	" 10"									0.000314281	0.000229034	0.000175168	0.000136732	0.00012106	0.000105577	9.05596e-05	7.70697e-05	6.96636e-05	6.22886e-05	5.49602e-05	4.76903e-05
"United Kingdom"	826	" 15"									0.000722118	0.000588599	0.000432659	0.000320634	0.000277514	0.000236095	0.000196932	0.000162333	0.000142958	0.000124063	0.000105656	8.7727e-05
"United Kingdom"	826	" 20"									0.001095388	0.000909503	0.000683897	0.000524333	0.000458029	0.00039468	0.000335068	0.000281908	0.000249266	0.000217563	0.000186799	0.000156947
"United Kingdom"	826	" 25"									0.001158072	0.000954203	0.000746009	0.000601401	0.000534868	0.000471166	0.000411084	0.000356534	0.000319476	0.000283419	0.00024837	0.000214308
"United Kingdom"	826	" 30"									0.001220785	0.001004472	0.000805311	0.000667966	0.00060106	0.000536861	0.000476173	0.000420428	0.000380337	0.000341254	0.0003032	0.000266158
"United Kingdom"	826	" 35"									0.001551371	0.001305703	0.001062906	0.000901619	0.000818162	0.000738836	0.000664488	0.000595781	0.000542998	0.00049193	0.000442568	0.000394857
"United Kingdom"	826	" 40"									0.002297856	0.002006345	0.001661326	0.001444414	0.001324032	0.001211237	0.001106915	0.001009898	0.000929288	0.000852233	0.000778637	0.000708332
"United Kingdom"	826	" 45"									0.003550282	0.003177582	0.002681047	0.002366566	0.002184946	0.002015322	0.001858878	0.001712371	0.001585626	0.001464779	0.001349663	0.00123998
"United Kingdom"	826	" 50"									0.005796463	0.005310309	0.004546132	0.00405614	0.003765975	0.003495897	0.003247557	0.003014019	0.00280643	0.002609111	0.00242174	0.002243785
"United Kingdom"	826	" 55"									0.009708759	0.009079888	0.007883175	0.007132301	0.006671674	0.006245561	0.00585591	0.00548746	0.005147075	0.004825399	0.00452175	0.004235098
"United Kingdom"	826	" 60"									0.016187768	0.015309307	0.01345352	0.012296287	0.011567027	0.010894856	0.010281919	0.00969914	0.009145779	0.008624468	0.008133796	0.007671904
"United Kingdom"	826	" 65"									0.026794949	0.025452722	0.02251327	0.020660665	0.019477973	0.018392677	0.017406311	0.016466297	0.015560555	0.014710059	0.013911489	0.013161362
"United Kingdom"	826	" 70"									0.043970063	0.041962927	0.037388063	0.034469109	0.03257863	0.030851126	0.029286122	0.027790463	0.026326055	0.024955274	0.023671228	0.022467709
"United Kingdom"	826	" 75"									0.071168406	0.068260844	0.061332107	0.056846601	0.053893728	0.051205435	0.048776904	0.046447655	0.044126286	0.041959297	0.039933698	0.038039058
"United Kingdom"	826	" 80"									0.112783609	0.108761373	0.098692375	0.09205926	0.087609797	0.083570692	0.079929654	0.076421024	0.072854252	0.069531446	0.066430339	0.063534776
"United Kingdom"	826	" 85"									0.173309394	0.168090761	0.154309217	0.145039265	0.138684496	0.132926102	0.127741195	0.122713986	0.117488314	0.112624862	0.10808945	0.103859796
"United Kingdom"	826	" 90"									0.255385052	0.249156643	0.23176894	0.219786445	0.211365228	0.203739699	0.196874235	0.190165393	0.183015703	0.176360073	0.170152698	0.164367631
"United Kingdom"	826	" 95"									0.35714568	0.350421193	0.330628732	0.31661266	0.306482012	0.297309299	0.28904481	0.280892044	0.271961142	0.263636867	0.255867386	0.248629544
"United Kingdom"	826	"100+"									0.611882862	0.605521335	0.588998296	0.577757666	0.569717777	0.562611172	0.556364915	0.550284555	0.54354225	0.537381057	0.531722198	0.526524701
"United Republic of Tanzania"	834	"  0"	0.186076904	0.172389521	0.16314589	0.15237515	0.140090753	0.126257409	0.120911011	0.115948158	0.116134004	0.102542051	0.08352773	0.073692931	0.06302018	0.055665499	0.049793234	0.044641979	0.040063528	0.036113898	0.032616269	0.029533762
"United Republic of Tanzania"	834	"  1"	0.033055623	0.030402848	0.028604727	0.026543105	0.023835964	0.024294515	0.022031445	0.020852994	0.020117319	0.018046769	0.014549561	0.011592934	0.009336788	0.007521017	0.006269482	0.00521992	0.004303671	0.00353305	0.002877993	0.002344934
"United Republic of Tanzania"	834	"  5"	0.013229627	0.012150761	0.011425466	0.010595781	0.009562126	0.008111129	0.007674841	0.007163073	0.006931583	0.006081862	0.004965771	0.004120573	0.003374363	0.002731924	0.002231038	0.001853999	0.001561937	0.001310064	0.00109445	0.000917177
"United Republic of Tanzania"	834	" 10"	0.005200655	0.004848543	0.004609767	0.004333832	0.004007112	0.003519029	0.003376197	0.003194502	0.003112754	0.002723851	0.00249131	0.002441054	0.002203883	0.001912408	0.001579754	0.001314559	0.001142597	0.001022189	0.000915331	0.00082021
"United Republic of Tanzania"	834	" 15"	0.00642789	0.00602564	0.005753216	0.005445335	0.005092364	0.004592943	0.004422872	0.004269369	0.004152249	0.003664283	0.003227827	0.003151924	0.002988296	0.002739349	0.002450488	0.002148781	0.001918263	0.001741594	0.001594294	0.001457906
"United Republic of Tanzania"	834	" 20"	0.008451389	0.0079447	0.007599598	0.007210858	0.006772647	0.006161716	0.005978796	0.005966588	0.006326489	0.005728764	0.004684079	0.004222172	0.003905847	0.003602723	0.003360348	0.003084942	0.002818652	0.002553774	0.002325089	0.00211748
"United Republic of Tanzania"	834	" 25"	0.009493084	0.00891368	0.008521465	0.008078214	0.00757464	0.006857143	0.006701581	0.006980132	0.008674805	0.009278041	0.00731316	0.005970667	0.005400617	0.004890247	0.004557118	0.004266468	0.003953726	0.003580038	0.003221279	0.002895137
"United Republic of Tanzania"	834	" 30"	0.009994366	0.009378689	0.008963513	0.00849219	0.007957794	0.007183734	0.007058907	0.007589976	0.010588158	0.013739846	0.011917471	0.008734484	0.007708923	0.007005624	0.006553602	0.00613885	0.00574992	0.005236438	0.00469557	0.004188009
"United Republic of Tanzania"	834	" 35"	0.011379243	0.010667262	0.010187199	0.009642036	0.009028024	0.008149685	0.007984027	0.0085015	0.0118569	0.016871996	0.016655362	0.012032579	0.010142931	0.009339106	0.008827297	0.008181354	0.007681254	0.007060095	0.006362232	0.005676835
"United Republic of Tanzania"	834	" 40"	0.013589825	0.01273407	0.01215541	0.011489504	0.010746602	0.009700537	0.009434739	0.009706917	0.012377517	0.017367678	0.018683593	0.014229407	0.011704074	0.010837786	0.010388858	0.009567454	0.008926163	0.008266771	0.007545151	0.006784454
"United Republic of Tanzania"	834	" 45"	0.016518582	0.015515192	0.01483569	0.014040909	0.013177422	0.011964218	0.011607195	0.011591581	0.013107534	0.016465742	0.018154051	0.014989596	0.012541898	0.011710428	0.011353153	0.010543993	0.009820349	0.00916258	0.0085151	0.007806388
"United Republic of Tanzania"	834	" 50"	0.020695951	0.019517033	0.018717589	0.017764249	0.016763778	0.015331544	0.01492039	0.014648307	0.015170081	0.016468091	0.017297556	0.015438011	0.013511165	0.012759984	0.012442438	0.011752837	0.011094695	0.010460493	0.009847682	0.009196481
"United Republic of Tanzania"	834	" 55"	0.027239425	0.025761692	0.02475968	0.023530095	0.022277924	0.020445673	0.019980937	0.019450097	0.019347878	0.019017415	0.018436613	0.017148832	0.015671912	0.014882734	0.014450099	0.013852897	0.013307804	0.012749523	0.012123916	0.011424651
"United Republic of Tanzania"	834	" 60"	0.039537472	0.037501325	0.036106978	0.03438011	0.032647551	0.030142573	0.029523683	0.028719804	0.028263574	0.026809836	0.025057928	0.02361856	0.022041071	0.021019098	0.020323279	0.019631023	0.01900302	0.018406242	0.017643233	0.016747263
"United Republic of Tanzania"	834	" 65"	0.062510677	0.059487621	0.05736214	0.054747288	0.052143564	0.048326322	0.047416857	0.046210256	0.045521149	0.042684636	0.039979363	0.037910141	0.035573744	0.034075575	0.033020922	0.031969986	0.030972909	0.030052472	0.028932152	0.027637553
"United Republic of Tanzania"	834	" 70"	0.097381025	0.093023689	0.089870469	0.086013702	0.082202223	0.076486548	0.075195031	0.073431671	0.072421541	0.06722839	0.063151323	0.060260779	0.05687588	0.054736043	0.05317374	0.051611505	0.050051856	0.04865738	0.047053166	0.045238684
"United Republic of Tanzania"	834	" 75"	0.148451854	0.142431708	0.137934515	0.132458184	0.127086338	0.118733609	0.116991038	0.114512243	0.113096973	0.104173128	0.098252034	0.094376052	0.089622754	0.086678762	0.084443407	0.082192789	0.079808035	0.077751132	0.075533437	0.073097103
"United Republic of Tanzania"	834	" 80"	0.219597021	0.211743928	0.205667207	0.198285563	0.191098228	0.179273991	0.177092411	0.17379137	0.171934957	0.157656458	0.149514111	0.14460731	0.138211927	0.134370851	0.131333366	0.128235864	0.124708987	0.121790717	0.118870178	0.115789384
"United Republic of Tanzania"	834	" 85"	0.312397155	0.302874213	0.295210321	0.285898534	0.276900856	0.260794758	0.258341226	0.254244595	0.252024207	0.23101786	0.220654741	0.214913344	0.206771669	0.20211144	0.198280229	0.194281302	0.189298291	0.1853746	0.181767294	0.178176777
"United Republic of Tanzania"	834	" 90"	0.424034358	0.413450095	0.404545849	0.393683691	0.383273979	0.362254531	0.359894858	0.355227771	0.35288758	0.324864167	0.313006966	0.306958665	0.297252206	0.292112416	0.287759904	0.283017745	0.276369332	0.271445838	0.26732699	0.263561786
"United Republic of Tanzania"	834	" 95"	0.546219674	0.535563256	0.526128341	0.514508479	0.503473789	0.477231322	0.47548781	0.470664998	0.468608876	0.435168542	0.423477313	0.41794259	0.407154158	0.40213459	0.397872626	0.392825809	0.384513704	0.378821125	0.374508085	0.371033927
"United Republic of Tanzania"	834	"100+"	0.861744852	0.845779623	0.831275025	0.813731341	0.79766841	0.772257012	0.767252244	0.759679008	0.755305022	0.710805216	0.699325863	0.6943203	0.680230899	0.674695258	0.671271582	0.666500578	0.656128141	0.650113651	0.645641146	0.642476661
"United States of America"	840	"  0"							0.012011761	0.009717007	0.008435909	0.006732258	0.006438698	0.005932923	0.005558946	0.005286203	0.005064068	0.004882388	0.004741123	0.004609981	0.004468787	0.004327628
"United States of America"	840	"  1"							0.000758107	0.000612783	0.000476775	0.00037988	0.000337931	0.000334486	0.000315982	0.00030306	0.000293934	0.000285831	0.000281515	0.000274688	0.00026786	0.000258521
"United States of America"	840	"  5"							0.00030675	0.000245225	0.000199484	0.000132187	0.000127676	0.000111333	0.000103896	9.98378e-05	9.84e-05	9.70437e-05	9.54103e-05	9.19413e-05	9.04592e-05	8.68729e-05
"United States of America"	840	" 10"							0.000498264	0.000439774	0.000338699	0.000211155	0.000208133	0.000175564	0.000151734	0.000133907	0.000124361	0.000116775	0.00011002	0.000102977	9.81169e-05	9.09693e-05
"United States of America"	840	" 15"							0.001228177	0.001135077	0.000888568	0.000579463	0.000529674	0.000447235	0.00038807	0.000346369	0.000315976	0.000297587	0.000282131	0.000264776	0.000248563	0.000231144
"United States of America"	840	" 20"							0.001750371	0.001708831	0.001382994	0.000897163	0.000785084	0.000677013	0.000604302	0.000554629	0.000510751	0.000481569	0.000458183	0.000433469	0.000409066	0.000382828
"United States of America"	840	" 25"							0.001986059	0.002089374	0.001900539	0.001194326	0.000991344	0.000857645	0.00078081	0.000733192	0.000682835	0.000640596	0.000600516	0.000566054	0.000530315	0.000493341
"United States of America"	840	" 30"							0.002463432	0.002659422	0.002726382	0.001767663	0.001429323	0.001220893	0.001103523	0.001039145	0.000972948	0.000906933	0.000839178	0.000774563	0.000712479	0.000652332
"United States of America"	840	" 35"							0.003151341	0.003284021	0.003496615	0.002460101	0.002032309	0.001772602	0.001586805	0.001477537	0.001387306	0.001295704	0.001197601	0.001092489	0.000993648	0.000899184
"United States of America"	840	" 40"							0.00402068	0.003931232	0.004048985	0.003069774	0.002662467	0.002412679	0.002187467	0.002023568	0.001899556	0.001790992	0.001668874	0.001531131	0.001400231	0.001268528
"United States of America"	840	" 45"							0.005453922	0.005030252	0.00482159	0.003860301	0.003518487	0.003248268	0.0030046	0.002795223	0.002618294	0.002483995	0.002338155	0.002177191	0.00201761	0.001849835
"United States of America"	840	" 50"							0.008186658	0.007390494	0.006691433	0.005487686	0.005160109	0.004733204	0.004387351	0.004129168	0.003896462	0.003712507	0.003517605	0.003313331	0.003114137	0.002898675
"United States of America"	840	" 55"							0.012840906	0.011666494	0.010488816	0.008751454	0.008347832	0.007472277	0.006849619	0.006452506	0.006163181	0.005922576	0.005620583	0.005312557	0.00502981	0.004732074
"United States of America"	840	" 60"							0.019886512	0.018299245	0.016723617	0.014140222	0.013603499	0.012113928	0.011101726	0.010463482	0.010056479	0.009726166	0.009272125	0.008818374	0.008390851	0.007954411
"United States of America"	840	" 65"							0.030833658	0.028787899	0.026738918	0.022568278	0.021882181	0.019734069	0.018259645	0.017298085	0.016670896	0.016165588	0.01550094	0.014849302	0.014215395	0.013557074
"United States of America"	840	" 70"							0.047465876	0.044968746	0.042450204	0.03580152	0.034984254	0.031961938	0.029866552	0.028444175	0.027492243	0.026731165	0.02578357	0.024880341	0.023965348	0.022995632
"United States of America"	840	" 75"							0.072291294	0.069492889	0.066659825	0.05626204	0.055399331	0.051293888	0.048419513	0.046370383	0.044957804	0.043836793	0.042535187	0.041346924	0.040076191	0.038695636
"United States of America"	840	" 80"							0.1083949	0.105696245	0.102969223	0.087164125	0.086458196	0.081157621	0.077413121	0.074572615	0.072545936	0.070946957	0.069252015	0.06780965	0.066142228	0.06427261
"United States of America"	840	" 85"							0.159002657	0.15715901	0.15532397	0.132251758	0.132064861	0.125709609	0.121190541	0.117466507	0.114699803	0.112520333	0.110476541	0.108943468	0.106934127	0.104583428
"United States of America"	840	" 90"							0.226500762	0.226634474	0.226821265	0.194915373	0.195759273	0.188928992	0.184070262	0.179558677	0.176041675	0.173247961	0.171040611	0.169777593	0.167653969	0.165009618
"United States of America"	840	" 95"							0.310993054	0.314409374	0.317826988	0.276570938	0.278979927	0.272789207	0.268458202	0.263558103	0.25950722	0.256191667	0.254154122	0.25370745	0.25190344	0.24939901
"United States of America"	840	"100+"							0.572647985	0.578155409	0.582771651	0.545602223	0.548115119	0.545428475	0.543928462	0.540856952	0.538268319	0.535416396	0.533724549	0.534002309	0.533084402	0.531819186
"United States Virgin Islands"	850	"  0"	0.059911507	0.047886015	0.042777736	0.036603351	0.031350138	0.026287773	0.022696129	0.019132069	0.015952842	0.012658971	0.009844256	0.009124906	0.008556779	0.008049094	0.007580398	0.007153635	0.006754535	0.006381017	0.006031007	0.005702442
"United States Virgin Islands"	850	"  1"	0.005055867	0.003585911	0.003011439	0.002376643	0.001875777	0.001428503	0.001147886	0.000881917	0.000671112	0.00047269	0.000319355	0.000292093	0.000270973	0.000252164	0.000235402	0.000220179	0.000205982	0.00019281	0.000180912	0.000169781
"United States Virgin Islands"	850	"  5"	0.002080487	0.001509339	0.001281303	0.001027508	0.000823369	0.000637615	0.000520313	0.000406403	0.000315028	0.000227018	0.000157228	0.000143244	0.000132187	0.000122296	0.000114126	0.000107113	0.000100551	9.44053e-05	8.88408e-05	8.37937e-05
"United States Virgin Islands"	850	" 10"	0.00136385	0.001028447	0.000890922	0.000732877	0.000602672	0.00048125	0.000401087	0.000322407	0.000256606	0.000191402	0.0001381	0.000125331	0.000115237	0.00010621	9.84427e-05	9.16098e-05	8.52239e-05	7.92508e-05	7.39926e-05	6.93594e-05
"United States Virgin Islands"	850	" 15"	0.002171518	0.00165543	0.001442441	0.001195625	0.000990982	0.000798833	0.000670308	0.000543812	0.000436667	0.000329607	0.000241349	0.000220405	0.000203842	0.000189019	0.000175635	0.000163537	0.00015223	0.000141649	0.000132159	0.00012363
